id;sku;dealer_price;available_stock
34803;D-221728;8.09;11
34805;D-223015;7.95;50
34808;D-223861;4.56;26
34809;D-225307;24.41;0
34810;D-225739;17.27;9
34811;D-226611;15.56;4
34813;D-227020;3.28;50
34814;D-227087;24.50;33
34817;D-227390;7.14;1
34818;D-227402;;0
34822;D-227435;;0
34824;D-227737;;0
34825;D-227938;4.15;6
34830;D-228123;;0
34833;D-228837;27.46;0
34840;D26-3023;;0
34841;D51-TE02CAN;17.49;0
34842;D62-10100;5.94;28
34844;D81132;14.62;9
34845;PD4426-23;3.06;37
34846;1011 BLACK;4.03;20
34847;D-194330;1.26;13
34848;D-195890;20.94;28
34850;D-196469;6.05;50
34851;D-199466;8.46;34
34852;D-199901;;0
34854;D-201733;7.96;3
34858;D-205297;10.68;0
34863;D-210391;3.01;25
34864;D-210654;3.24;2
34866;D-210941;4.74;39
34867;D-210945;8.26;11
34869;D-211747;4.79;20
34870;D-211784;10.32;0
34875;D-215644;24.79;12
34880;D-218892;;0
34882;D-219180;4.37;13
34883;D-219375;7.65;1
34884;D-219455;8.29;50
34886;D-219523;3.78;10
34891;D-220530;;0
34893;D-220761;8.61;4
34894;D-221048;;0
34895;D-221136;3.96;0
34896;D-221315;15.46;50
34901;D-222225;6.88;10
34902;D-222254;;0
34903;D-222397;;0
34906;D-223128;;0
34907;D-223320;24.79;2
34909;D-223984;16.76;7
34910;D-224032;8.93;50
34911;D-224152;2.88;50
34912;D-224166;4.38;30
34913;D-225017;5.20;7
34914;D-225309;24.41;0
34917;D-226738;;0
34921;D-227408;;0
34922;D-227478;;0
34926;D-227491;;0
34927;D-227595;;0
34928;D-227601;;0
34929;D-228019;;0
34930;D-228021;;0
34931;D-228343;3.29;33
34933;D14801;11.81;42
34934;D33-149038;7.74;0
34935;D51-TE07CHO;3.51;16
34937;PD3841-00;7.14;16
34940;PD4454-23;16.32;19
34941;1901 BLACK;3.85;50
34942;D-22138;6.92;28
34943;D-194590;6.54;48
34945;D-195889;;0
34946;D-197845;3.62;0
34948;D-199465;8.46;37
34951;D-199974;4.37;50
34952;D-201273;5.94;12
34955;D-201713;4.79;0
34958;D-205209;8.26;21
34959;D-205291;4.06;0
34961;D-205303;3.42;0
34967;D-211771;8.14;37
34970;D-212420;9.39;42
34971;D-212592;15.72;7
34975;D-214077;7.66;8
34976;D-214788;8.18;7
34978;D-216360;7.14;0
34979;D-216411;7.14;0
34980;D-216589;12.91;24
34981;D-218453;9.14;11
34982;D-218537;18.34;37
34984;D-218630;17.80;18
34986;D-219412;;0
34991;D-220656;;0
34992;D-221254;9.60;0
34993;D-221574;6.15;50
34996;D-221753;3.72;16
34999;D-221861;1.68;30
35000;D-222124;13.00;0
35001;D-222167;5.24;50
35003;D-222324;7.14;0
35008;D-224104;4.48;0
35009;D-224145;3.43;50
35010;D-224151;4.52;50
35013;D-227073;;0
35015;D-227383;7.14;6
35016;D-227445;;0
35017;D-227553;25.50;50
35018;D-227703;;0
35019;D-228664;7.14;2
35021;D31-22618;12.91;40
35022;D46-149069NT;5.22;33
35023;D51-TE02FRPASION;17.49;3
35024;D57-149023LL;0.61;50
35025;D-194277;6.05;28
35029;D-196492;5.74;38
35033;D-203256;4.44;0
35035;D-205179;4.00;28
35036;D-205756;;0
35038;D-207046;39.13;12
35039;D-211046;15.38;24
35040;D-211388;;0
35043;D-212563;;0
35044;D-213462;8.93;50
35045;D-213468;8.93;27
35047;D-215559;5.90;50
35049;D-215816;3.23;9
35051;D-216259;12.25;50
35054;D-218437;14.60;0
35057;D-219093;;0
35058;D-219175;3.68;0
35061;D-219497;;0
35063;D-220505;3.23;11
35065;D-220527;3.16;8
35067;D-221012;4.23;14
35072;D-222024;;0
35073;D-222165;5.24;38
35074;D-222212;7.66;21
35075;D-222233;4.49;0
35076;D-222331;7.14;0
35077;D-222336;7.14;0
35082;D-224133;2.19;8
35084;D-225483;18.13;8
35089;D-226605;28.06;50
35095;D-227022;3.28;50
35097;D-227384;7.14;0
35098;D-227461;49.84;50
35099;D-227482;;0
35100;D-227686;;0
35104;D-227719;;0
35111;D-228020;;0
35113;D-228670;7.14;50
35114;D-228673;7.14;2
35116;D51-TE07PAS;3.51;50
35117;D62-43102;6.70;8
35118;PD3382-23;25.17;45
35120;D-194896;8.94;28
35121;D-195236;10.26;50
35122;D-196495;4.11;40
35123;D-196499;6.40;17
35124;D-196731;3.55;50
35125;D-199131;4.99;0
35126;D-201637;6.91;44
35127;D-201708;3.46;47
35129;D-203263;1.88;2
35130;D-203418;7.57;2
35133;D-207288;27.65;7
35134;D-207303;6.53;24
35135;D-210390;4.59;36
35136;D-210392;5.24;50
35138;D-211173;4.58;39
35140;D-211795;12.39;12
35141;D-211861;6.18;0
35144;D-213143;17.03;7
35145;D-213466;8.93;50
35147;D-215814;3.23;8
35150;D-216399;7.14;3
35151;D-217901;;0
35152;D-218444;20.23;1
35154;D-219501;24.10;5
35160;D-222222;9.09;7
35161;D-222327;7.14;5
35162;D-222398;;0
35163;D-223424;;0
35165;D-224029;8.93;50
35166;D-224125;1.92;40
35167;D-225318;14.65;50
35171;D-227183;17.69;8
35172;D-227339;3.26;32
35173;D-227548;;0
35174;D-227721;;0
35178;D-228455;6.98;50
35180;D-228663;;0
35182;D17-20682;5.74;50
35186;D-199367;5.63;50
35189;D-201707;3.46;11
35191;D-202681;;0
35192;D-202717;7.14;16
35195;D-207313;11.06;11
35201;D-213292;;0
35205;D-215562;4.11;0
35206;D-216240;7.08;11
35207;D-216337;2.21;16
35208;D-216387;7.14;0
35212;D-219379;8.25;1
35214;D-220242;7.18;8
35215;D-220763;;0
35216;D-221320;10.50;0
35217;D-221569;7.69;33
35221;D-222174;3.28;19
35225;D-224067;;0
35227;D-225059;;0
35228;D-225589;3.25;50
35230;D-227088;21.80;50
35231;D-227137;6.83;23
35232;D-227362;;0
35233;D-227409;;0
35237;D-227425;5.16;23
35238;D-227490;;0
35242;D-227734;5.56;5
35246;PD3741-23;10.21;22
35248;1000 BLACK;3.50;14
35250;D-199368;2.52;50
35251;D-201833;6.71;15
35253;D-202728;7.14;2
35254;D-202919;4.28;4
35261;D-211730;6.23;0
35263;D-212609;45.53;10
35266;D-215553;5.90;50
35269;D-216233;8.09;7
35270;D-216235;7.69;0
35271;D-216572;6.10;0
35272;D-218628;29.98;22
35275;D-219506;1.78;14
35278;D-220471;4.61;5
35279;D-221312;12.95;27
35280;D-221686;5.18;4
35281;D-221860;1.68;50
35282;D-222169;5.24;50
35288;D-223425;;0
35289;D-223837;5.32;50
35291;D-224033;8.93;50
35294;D-224146;4.80;44
35298;D-227023;5.90;30
35300;D-227580;;0
35301;D-227587;;0
35306;D-228676;7.14;3
35309;D11313;5.44;45
35310;D11740;10.20;25
35311;D12-201192;11.51;9
35313;D55-21765;6.54;49
35314;D62-51202;7.14;0
35318;D-201418;6.99;28
35320;D-201730;4.08;0
35321;D-202684;;0
35323;D-207378;;0
35326;D-211786;4.00;0
35330;D-219112;;0
35331;D-220214;9.17;4
35332;D-220633;6.88;0
35333;D-220722;9.74;10
35334;D-222213;7.66;0
35335;D-222238;4.59;50
35336;D-222277;;0
35340;D-222325;7.14;5
35341;D-223025;5.98;23
35347;D-224131;3.43;18
35348;D-224134;2.19;50
35350;D-224978;15.38;0
35351;D-225243;6.33;37
35352;D-225854;5.24;0
35353;D-227029;;0
35356;D-227375;7.14;6
35357;D-227494;;0
35358;D-227504;;0
35359;D-227557;25.50;50
35360;D-227593;26.70;0
35361;D-227739;;0
35367;TNH-002;;0
35368;D-194897;8.94;24
35369;D-196483;4.93;50
35374;D-202776;8.92;50
35376;D-207061;7.64;2
35377;D-207385;;0
35379;D-211506;13.40;50
35380;D-211862;;0
35382;D-212222;3.46;16
35383;D-212474;;0
35385;D-214785;6.58;11
35388;D-216416;;0
35389;D-218077;3.42;0
35390;D-218169;22.20;30
35392;D-219238;4.25;0
35395;D-220397;15.00;50
35396;D-222239;4.59;5
35397;D-222255;7.14;8
35399;D-223571;;0
35401;D-223875;22.28;0
35402;D-224083;24.41;7
35403;D-224158;5.34;50
35406;D-226942;23.58;12
35407;D-227128;5.46;17
35408;D-227605;;0
35409;D-227705;;0
35412;D-228796;;0
35414;D-195894;9.33;0
35417;D-199961;6.07;27
35418;D-201474;;0
35419;D-201639;7.06;50
35423;D-205210;9.37;50
35425;D-205879;7.61;31
35426;D-207059;6.07;46
35428;D-210257;5.94;26
35431;D-213047;5.63;3
35432;D-213985;;0
35433;D-213991;3.71;50
35436;D-216341;1.37;50
35437;D-221722;3.29;28
35439;D-222252;7.14;5
35440;D-222315;;0
35447;D-224124;1.92;50
35449;D-225560;7.14;23
35450;D-225851;3.54;8
35451;D-227071;;0
35452;D-227353;;0
35453;D-227436;;0
35454;D-227473;;0
35458;D-227499;;0
35462;D-227551;25.50;50
35465;D-228835;27.46;0
35472;D51-TE02ROJO;17.49;5
35474;D-194895;8.94;12
35476;D-196841;27.65;20
35479;D-199236;3.84;50
35481;D-202785;11.39;12
35484;D-212476;;0
35485;D-215558;;0
35487;D-216234;8.09;1
35488;D-216420;7.14;3
35489;D-218133;;0
35490;D-218445;24.05;46
35493;D-219239;4.25;4
35498;D-221150;16.80;50
35499;D-221221;12.60;0
35500;D-221833;18.65;4
35503;D-223570;;0
35505;D-227017;5.90;18
35507;D-227381;7.14;4
35508;D-227520;;0
35509;D-227607;;0
35513;D-227708;;0
35517;D-227740;;0
35526;D12001;7.44;50
35527;D14821;8.76;27
35530;D55-22137;6.92;0
35532;D-195882;9.82;11
35533;D-195922;15.30;0
35538;D-202770;8.81;50
35539;D-202921;4.28;8
35543;D-210383;3.01;38
35544;D-210624;11.96;0
35548;D-215543;5.32;26
35550;D-218196;;0
35551;D-219241;4.25;21
35552;D-219243;1.09;0
35557;D-221890;12.19;0
35558;D-222170;3.28;45
35559;D-222229;10.98;4
35560;D-222243;3.25;50
35561;D-223011;7.48;50
35565;D-224035;9.58;50
35566;D-224103;6.85;0
35567;D-224149;3.52;46
35568;D-227444;;0
35569;D-227500;;0
35570;D-227560;25.50;50
35571;D-227561;25.50;50
35572;D-227707;;0
35583;D-195203;9.61;23
35584;D-195204;;0
35585;D-196690;33.14;50
35586;D-196970;11.18;0
35589;D-201609;8.18;14
35593;D-207287;27.65;50
35594;D-211120;;0
35595;D-211365;;0
35596;D-212648;5.00;9
35598;D-214074;3.25;50
35599;D-215547;;0
35602;D-216386;7.14;0
35604;D-218452;9.14;0
35605;D-219416;;0
35606;D-219603;7.18;50
35611;D-222103;;0
35612;D-222168;3.28;50
35613;D-223203;;0
35619;D-223873;22.28;0
35620;D-224078;3.68;6
35621;D-224148;3.52;50
35622;D-225310;18.30;2
35623;D-225491;2.26;50
35629;D-226606;;0
35630;D-227011;5.90;10
35631;D-227089;21.80;50
35633;D-227271;4.92;0
35634;D-227562;26.70;3
35635;D-227590;26.70;50
35636;D-227701;;0
35638;D-228653;9.33;0
35639;D-228662;;0
35640;D-228785;;0
35641;D11-201226;10.84;50
35643;D55-21759;4.23;50
35646;PD4662-23;8.50;2
35648;D-199888;;0
35649;D-199976;6.07;45
35650;D-201607;8.18;31
35651;D-201680;6.34;45
35655;D-207298;8.00;50
35657;D-210492;2.64;50
35658;D-211167;17.03;13
35659;D-213464;8.93;50
35660;D-214641;2.21;20
35662;D-216414;;0
35663;D-216845;17.03;16
35664;D-216847;17.03;11
35669;D-220769;8.22;0
35670;D-221252;2.99;50
35671;D-221374;3.42;50
35672;D-221571;6.15;17
35674;D-222259;7.14;22
35675;D-222694;21.36;18
35678;D-223369;29.92;38
35679;D-223420;;0
35684;D-227018;3.28;50
35685;D-227194;;0
35686;D-227460;49.90;38
35687;D-227465;;0
35688;D-227503;;0
35691;D-228787;;0
35697;D-228791;15.25;0
35709;D14811;8.76;32
35710;D61-TE01PAS;2.06;50
35711;1101Q BLACK;5.63;18
35712;D-195025;31.43;5
35716;D-196971;;0
35721;D-201420;6.22;7
35723;D-205211;8.26;18
35724;D-207068;;0
35726;D-207774;3.25;50
35727;D-209989;2.39;50
35728;D-210256;5.94;9
35729;D-210962;5.98;50
35730;D-211783;;0
35733;D-213460;8.93;50
35734;D-213897;4.15;2
35736;D-216590;14.34;31
35738;D-218440;19.53;47
35739;D-218806;4.86;25
35740;D-219317;8.14;34
35744;D-220918;;0
35747;D-223000;7.48;50
35748;D-225852;5.24;23
35750;D-227013;5.90;28
35752;D-227480;;0
35753;D-227509;;0
35754;D-227717;;0
35755;D-227735;;0
35756;D-228461;6.98;50
35765;D-525246;14.14;2
35766;D11-816100;7.96;0
35767;D15-80020;3.29;37
35768;D55-21760;4.23;47
35769;D61-TE01ROJO;2.06;50
35772;1062 BLACK;6.65;11
35774;D-197679;;0
35775;D-199238;9.61;39
35776;D-199873;;0
35780;D-203259;6.70;41
35783;D-205293;14.88;0
35785;D-210525;;0
35786;D-211148;;0
35787;D-212742;4.70;29
35788;D-213803;22.53;20
35789;D-214789;8.18;25
35793;D-216373;7.14;18
35794;D-216612;4.28;7
35795;D-218078;3.42;5
35797;D-222171;5.24;35
35798;D-223099;9.00;50
35800;D-223578;;0
35801;D-224027;;0
35802;D-225245;4.60;27
35805;D-226927;2.45;0
35806;D-227019;5.90;28
35807;D-227252;16.90;18
35808;D-227421;4.55;0
35809;D-227434;;0
35810;D-227498;;0
35811;D-227567;26.70;45
35812;D-228436;;0
35820;D-228792;15.25;5
35825;D57-149022LL;0.61;0
35827;1011Q BLACK;5.25;5
35828;D-194434;;0
35831;D-197612;2.31;33
35832;D-201419;6.22;7
35833;D-207031;5.00;41
35834;D-207867;2.93;16
35841;D-219524;4.77;2
35843;D-221987;1.17;33
35844;D-222237;10.98;7
35847;D-224034;8.93;24
35848;D-224091;5.95;50
35849;D-224942;;0
35853;D-227554;25.50;50
35854;D-227563;26.70;50
35855;D-228112;13.57;28
35856;D-525250;;0
35858;D-195201;9.61;10
35861;D-201422;6.22;20
35863;D-205880;7.61;31
35865;D-208301;10.26;50
35866;D-210244;3.92;50
35867;D-210246;4.76;14
35868;D-210380;4.59;28
35869;D-210393;3.54;27
35871;D-211896;;0
35874;D-213742;;0
35876;D-216577;;0
35878;D-220388;8.85;0
35879;D-220391;4.19;6
35880;D-221224;6.45;39
35884;D-222172;3.28;8
35885;D-222400;3.96;2
35886;D-223008;6.20;50
35889;D-224127;1.92;50
35890;D-224948;;0
35891;D-227552;25.50;50
35892;D-227591;26.70;50
35903;D15632;4.70;21
35905;D-194271;5.58;16
35910;D-201421;6.22;6
35912;D-210620;11.96;10
35915;D-215991;11.96;3
35917;D-220067;9.40;50
35918;D-221049;;0
35919;D-221371;9.87;7
35920;D-222216;3.89;14
35921;D-222333;;0
35922;D-222486;;0
35924;D-224036;9.58;50
35925;D-224128;1.92;0
35926;D-227200;;0
35928;D-227255;;0
35929;D-227273;3.98;1
35930;D-227346;;0
35931;D-227556;25.50;50
35932;D15-201248;5.18;50
35933;D62-32030;2.10;4
35935;1769 BLACK;6.44;3
35936;D-194017;4.25;50
35944;D-194268;1.48;50
35947;D-201424;6.22;3
35948;D-205439;5.59;0
35949;D-205753;2.31;36
35950;D-207302;3.29;25
35951;D-207327;3.60;39
35952;D-210619;11.96;2
35953;D-212419;9.87;4
35955;D-212744;6.53;40
35956;D-213178;;0
35957;D-215540;;0
35959;D-216344;6.90;50
35960;D-216437;7.14;0
35961;D-218451;21.36;0
35962;D-218694;;0
35963;D-218754;2.07;0
35967;D-220231;2.30;3
35968;D-221050;;0
35969;D-222286;7.14;38
35972;D-223554;;0
35975;D-227741;;0
35976;D55-21755;6.15;7
35978;D-194915;4.50;19
35981;D-196921;9.61;5
35982;D-197610;2.31;34
35983;D-197967;8.31;50
35987;D-199875;;0
35988;D-199909;7.60;50
35989;D-202661;;0
35990;D-202924;6.44;3
35992;D-210394;5.24;50
35994;D-212594;12.68;12
35996;D-213984;;0
35997;D-215490;;0
36000;D-219308;4.00;6
36002;D-220923;;0
36003;D-220966;12.48;50
36004;D-220989;16.93;50
36005;D-221606;4.90;0
36006;D-222228;10.98;3
36009;D-223572;;0
36010;D-224120;2.06;38
36011;D-227041;1.05;50
36016;D-227272;4.92;26
36017;D-227387;7.14;0
36018;D-227569;26.70;50
36019;D-227742;;0
36020;D57-149023TR;0.61;50
36021;D62-41130;3.68;6
36022;D-194269;4.75;50
36023;D-194987;4.82;50
36024;D-197024;9.61;13
36025;D-197611;2.31;25
36028;D-199867;8.79;50
36029;D-201461;;0
36030;D-202335;4.50;50
36031;D-202557;8.58;24
36033;D-202727;7.14;13
36034;D-205212;9.98;6
36036;D-210382;4.59;37
36037;D-211748;4.31;48
36040;D-212716;3.25;17
36043;D-216397;7.14;12
36044;D-216403;7.14;8
36045;D-218074;3.42;23
36049;D-221251;2.99;50
36050;D-223982;16.76;40
36051;D-224947;;0
36053;D-227431;;0
36055;D15601;2.73;21
36056;1905 BLACK;3.50;14
36057;D-194905;3.60;50
36059;D-197684;;0
36061;D-212418;9.87;6
36064;D-214787;6.91;11
36065;D-215297;7.48;7
36066;D-216571;6.10;0
36067;D-219169;;0
36069;D-220232;;0
36070;D-220977;;0
36071;D-221119;19.75;50
36078;D-227012;3.28;36
36080;D-227558;25.50;50
36081;D-227681;;0
36083;D-228466;;0
36084;D14831;11.81;50
36087;D-195896;23.22;14
36090;D-201692;5.18;50
36091;D-201693;4.60;50
36092;D-202725;7.14;0
36093;D-202913;7.16;0
36094;D-205296;5.34;50
36096;D-207304;4.70;28
36098;D-210623;11.96;7
36100;D-212631;0.89;50
36103;D-213461;8.93;50
36104;D-213465;8.93;22
36105;D-218456;;0
36108;D-221026;;0
36109;D-222072;4.96;0
36110;D-224126;1.92;50
36111;D-224939;7.85;50
36115;D-228444;10.00;6
36120;D-197827;3.94;50
36121;D-210381;3.01;1
36122;D-210388;4.59;14
36123;D-210642;;0
36124;D-211500;14.34;50
36125;D-211787;2.30;50
36128;D-212170;;0
36129;D-212416;5.77;48
36130;D-215307;7.48;5
36133;D-216408;7.14;19
36136;D-221267;11.60;50
36137;D-221575;6.15;50
36140;D-224031;8.93;50
36142;D-224945;;0
36144;D-227492;;0
36145;D-227531;;0
36146;D-227564;26.70;50
36147;D-228454;6.98;50
36149;D55-21758;5.38;38
36150;D-194984;;0
36152;D-199903;;0
36154;D-201423;6.22;6
36155;D-245129;6.61;50
36156;D-201691;5.90;50
36158;D-205884;7.61;25
36159;D-208974;;0
36160;D-210626;8.91;1
36161;D-210640;8.00;0
36163;D-212593;12.45;10
36166;D-219528;14.87;0
36167;D-220066;9.40;50
36169;D-221366;5.77;49
36170;D-221367;9.87;5
36172;D-221889;14.21;49
36178;D-227035;;0
36179;D-227038;;0
36180;D-228456;6.98;50
36181;D11793;6.91;25
36182;D61-TE01CAR;2.06;13
36183;D64-194185;3.45;45
36184;D-194270;2.92;23
36185;D-196479;5.25;35
36186;D-196689;;0
36189;D-207281;6.30;50
36190;D-210384;4.59;23
36191;D-210641;8.00;3
36193;D-212417;5.77;17
36195;D-213004;;0
36199;D-218021;4.29;33
36200;D-219211;4.98;49
36204;D-224168;;0
36205;D-224932;10.20;50
36206;D-225479;0.72;50
36207;D-225630;;0
36208;D-226830;;0
36209;D-227084;24.95;27
36210;D-227476;;0
36214;D-227550;25.50;50
36215;D-228457;6.98;40
36217;D11791;6.91;37
36219;D-197947;5.00;50
36221;D-205883;7.61;43
36222;D-210395;3.54;50
36223;D-210490;16.28;2
36224;D-211219;11.96;2
36226;D-212169;;0
36228;D-219240;6.07;34
36230;D-222081;;0
36231;D-222330;7.14;10
36232;D-223575;;0
36244;D-224026;8.93;36
36245;D-224946;;0
36246;D-225101;6.60;50
36247;D-225485;2.26;50
36252;D-226739;;0
36255;D-227566;26.70;1
36256;D-227685;;0
36260;D-228353;;0
36261;PD-3711-00;2.05;50
36262;D-195474;6.54;22
36263;D-196003;6.40;50
36266;D-201649;5.72;27
36267;D-208613;3.60;50
36268;D-210498;;0
36269;D-210627;8.91;6
36270;D-215765;8.18;43
36272;D-218417;3.89;0
36273;D-218439;22.37;0
36274;D-218843;13.46;50
36280;D-228560;26.25;50
36282;1001 BLACK;3.15;8
36283;1402Q;3.85;6
36284;1404 BLACK;3.85;3
36285;D-149107;1.46;50
36286;D-194044;2.30;50
36287;D-194048;1.70;50
36289;194245;;0
36291;194251;;0
36293;D-23617;;0
36294;D63-194152;4.76;50
36295;D-194227;9.09;50
36299;D-194275;6.85;50
36300;D-194279;6.00;48
36301;D-194284;6.68;39
36302;D-194376;;0
36303;D-194430;;0
36304;D-194435;;0
36306;D-194496;18.46;50
36309;D-194973;1.55;50
36310;D-194979;37.63;28
36311;D-194982;6.33;50
36312;D-195208;5.00;50
36313;D-195209;3.85;50
36325;D-195919;1.95;0
36326;D-195989;5.58;50
36327;D-195990;5.58;50
36328;D-196004;1.48;50
36329;D-196470;7.45;50
36330;D-196471;7.45;50
36331;D-196473;5.60;50
36333;D-196477;7.88;38
36335;D-196480;;0
36336;D-196481;4.74;50
36337;D-196484;5.10;50
36341;D-196493;5.56;29
36343;D-196991;29.57;22
36345;D-197000;1.35;0
36346;D-197613;2.31;45
36347;D-197676;;0
36348;D-197677;;0
36349;D-197714;5.98;0
36350;D-197715;5.74;50
36351;D-197716;6.58;50
36352;D-197787;;0
36353;D-197820;5.74;50
36354;D-197824;3.11;0
36355;D-197829;3.71;0
36356;D-197830;9.20;35
36357;D-197831;9.20;18
36363;D-197939;5.00;10
36364;D-197969;3.63;50
36372;D-199076;;0
36373;D-199077;;0
36375;D-199350;7.56;13
36376;D-199355;3.11;50
36377;D-199361;8.85;20
36378;D-199362;7.43;9
36379;D-199363;10.47;23
36380;D-199374;7.18;50
36381;D-199454;8.46;17
36382;D-199457;6.15;29
36383;D-199467;6.15;50
36387;D-199868;;0
36388;D-199870;;0
36389;D-199871;;0
36390;D-199872;;0
36392;D-199969;2.55;0
36393;D-199972;2.55;0
36394;D-199975;6.07;50
36395;D-199978;6.07;20
36396;D-199992;9.28;50
36397;D-201265;1.46;50
36399;D-201266;2.06;50
36401;D-201267;3.72;50
36406;D-201458;;0
36407;D-201462;;0
36408;D-201466;6.99;50
36409;D-201467;;0
36410;D-244676;12.73;16
36411;D-201469;7.01;50
36412;D-201470;7.64;27
36413;D-201484;3.70;26
36414;D-201540;;0
36420;D-201610;8.18;23
36421;D-201612;8.18;29
36422;D-201651;3.67;50
36423;D-201652;7.56;0
36424;D-201653;3.67;50
36425;D-201654;7.56;50
36426;D-201657;6.34;21
36427;D-201658;3.17;32
36428;D-201679;3.17;50
36429;D-201681;3.17;50
36430;D-201682;6.34;50
36432;D-201831;7.36;18
36433;D-201836;3.29;50
36434;D-201846;3.97;4
36435;D-201858;2.04;38
36453;D-202664;;0
36456;D-202666;;0
36458;D-202671;;0
36464;D-202700;;0
36471;D-202723;7.14;0
36472;D-202731;7.14;40
36473;D-202733;;0
36476;D-202762;2.86;50
36477;D-202763;2.86;50
36478;D-202764;2.86;50
36479;D-202765;2.86;50
36480;D-202766;2.86;50
36481;D-202767;2.86;50
36482;D-202769;8.81;50
36483;D-202771;8.81;50
36484;D-202772;8.81;50
36485;D-202774;8.81;50
36486;D-202775;8.81;50
36487;D-202781;8.59;24
36488;D-202787;10.26;50
36489;D-202790;1.55;50
36490;D-202792;7.58;50
36491;D-202944;4.15;28
36492;D-202947;3.29;10
36493;D-203161;3.70;41
36494;D-203257;5.18;37
36495;D-203258;5.18;17
36497;D-205160;3.77;50
36498;D-205162;3.77;50
36499;D-205194;5.14;50
36500;D-205206;2.64;50
36502;D-205243;;0
36503;D-205246;3.45;50
36504;D-205247;3.45;50
36505;D-205248;3.45;50
36506;D-205249;3.45;50
36507;D-205290;2.18;30
36509;D-205294;1.50;50
36511;D-205295;3.19;50
36514;D-205457;10.52;2
36515;D-205882;7.61;34
36519;D-206076;;0
36520;D-207063;;0
36522;D-207285;7.44;50
36523;D-207286;2.78;50
36525;D-207325;2.25;16
36527;D-207391;;0
36528;D-244677;3.24;50
36529;D-244678;3.24;25
36531;D-207665;6.80;50
36532;D-208185;5.39;50
36533;D-208304;37.63;50
36537;D-208343;0.23;50
36538;D-208345;0.56;0
36539;D-208346;0.69;49
36546;D-209377;6.19;50
36548;D-210258;6.91;50
36549;D-210285;1.09;50
36550;D-210286;2.07;50
36551;D-210386;4.59;34
36552;D-210387;3.01;50
36553;D-210489;9.33;12
36554;D-210491;5.98;50
36555;D-210493;2.64;0
36556;D-210501;3.50;14
36557;D-210643;18.79;6
36558;D-210646;8.91;3
36560;D-210755;1.92;27
36561;D-210810;;0
36563;D-210870;;0
36566;D-210935;8.34;50
36567;D-210936;10.45;50
36568;D-210937;9.39;50
36569;D-210938;1.05;50
36572;D-211194;;0
36579;D-211379;;0
36580;D-211381;6.08;34
36582;D-211395;;0
36583;D-211396;;0
36584;D-211490;11.50;50
36585;D-211501;;0
36586;D-211504;12.46;50
36587;D-211714;2.69;50
36594;D-211740;4.54;40
36595;D-211744;3.35;50
36596;D-211749;5.39;50
36597;D-211773;1.21;50
36598;D-211776;2.30;0
36599;D-211778;3.16;50
36600;D-211780;2.91;35
36601;D-211800;7.29;0
36602;D-211803;1.95;46
36603;D-211806;;0
36604;D-211807;4.31;16
36605;D-211808;3.47;0
36606;D-211895;6.97;2
36620;D-211984;;0
36623;D-211987;;0
36636;D-212168;14.38;50
36644;D-212296;;0
36645;D-212297;12.13;33
36647;D-212299;12.13;24
36648;D-212300;12.13;30
36649;D-212301;;0
36651;D-212303;;0
36661;D-212451;1.96;30
36662;D-212452;1.96;44
36665;D-212540;;0
36666;D-212612;;0
36667;D-212632;14.22;0
36668;D-212692;;0
36670;D-212714;2.31;50
36672;D-212739;6.53;19
36673;D-212741;4.70;29
36674;D-212745;3.01;31
36675;D-212751;1.89;50
36676;D-212752;5.90;50
36677;D-212753;5.90;50
36678;D-212754;5.90;50
36679;D-212755;5.90;50
36681;D-212761;15.25;50
36682;D-212762;15.25;50
36683;D-212763;15.25;50
36684;D-212765;9.95;50
36685;D-212766;9.95;50
36688;D-213005;;0
36689;D-213038;4.95;50
36690;D-213068;4.95;50
36691;D-213069;1.89;50
36698;D-213107;1.90;50
36699;D-213108;2.48;0
36700;D-213109;2.49;0
36701;D-213110;2.48;0
36702;D-213111;1.99;50
36704;D-213144;12.97;0
36705;D-213221;4.85;50
36706;D-213225;12.60;50
36707;D-213226;12.60;50
36708;D-213227;11.20;50
36709;D-213228;12.50;50
36710;D-213229;19.25;50
36711;D-213230;19.30;50
36712;D-213231;22.45;50
36713;D-213232;25.50;50
36714;D-213233;12.60;50
36715;D-213234;;0
36716;D-213235;23.60;50
36717;D-213236;16.95;50
36718;D-213237;21.35;50
36719;D-213238;3.40;50
36720;D-213239;3.40;50
36721;D-213240;3.40;50
36722;D-213241;4.95;50
36723;D-213242;4.95;21
36724;D-213243;4.95;0
36725;D-213244;5.95;50
36726;D-213245;4.95;50
36727;D-213246;5.95;50
36728;D-213247;14.90;50
36729;D-213248;14.90;50
36730;D-213249;14.90;50
36731;D-213250;21.80;50
36732;D-213251;16.95;50
36733;D-213252;22.20;50
36734;D-213291;3.60;50
36735;D-213293;2.25;50
36743;D-213321;14.73;18
36746;D-213328;;0
36748;D-213408;21.36;50
36749;D-213467;8.93;42
36750;D-213517;3.99;48
36752;D-213703;15.95;50
36753;D-213868;14.55;50
36754;D-213869;15.55;50
36755;D-213870;15.65;19
36756;D-213871;15.70;50
36757;D-213872;9.75;50
36758;D-213874;8.20;21
36759;D-213875;5.60;50
