id;sku;elso_datum;hianyzo_napok;statusz
112135;D-239202;2026-08-05;9;HIANYZIK
112140;D-239203;2026-08-05;9;HIANYZIK
112149;D-239207;2026-08-05;9;HIANYZIK
112161;D-241525;2026-08-05;9;HIANYZIK
112191;D-239128;2026-08-05;9;HIANYZIK
112194;D-239129;2026-08-05;9;HIANYZIK
112197;D-239134;2026-08-05;9;HIANYZIK
112213;D-239149;2026-08-05;9;HIANYZIK
112220;D-239166;2026-08-05;9;HIANYZIK
112225;D-239167;2026-08-05;9;HIANYZIK
112236;D-239181;2026-08-05;9;HIANYZIK
112239;D-239186;2026-08-05;9;HIANYZIK
112249;D-239188;2026-08-05;9;HIANYZIK
112252;D-239189;2026-08-05;9;HIANYZIK
112255;D-239191;2026-08-05;9;HIANYZIK
112264;D-239218;2026-08-05;9;HIANYZIK
112266;D-239222;2026-08-05;9;HIANYZIK
112303;D-239506;2026-08-05;9;HIANYZIK
112324;D-239508;2026-08-05;9;HIANYZIK
112332;D-239172;2026-08-05;9;HIANYZIK
112339;D-239173;2026-08-05;9;HIANYZIK
112358;D-239879;2026-08-05;9;HIANYZIK
112364;D-239880;2026-08-05;9;HIANYZIK
112365;D-239881;2026-08-05;9;HIANYZIK
112402;D-239152;2026-08-05;9;HIANYZIK
112410;D-239153;2026-08-05;9;HIANYZIK
112418;D-239176;2026-08-05;9;HIANYZIK
112425;D-239177;2026-08-05;9;HIANYZIK
112462;D-239214;2026-08-05;9;HIANYZIK
112465;D-239215;2026-08-05;9;HIANYZIK
112492;D-239876;2026-08-05;9;HIANYZIK
112515;D-240085;2026-08-05;9;HIANYZIK
112539;D-241231;2026-08-05;9;HIANYZIK
112566;D-239090;2026-08-05;9;HIANYZIK
112576;D-239091;2026-08-05;9;HIANYZIK
112586;D-239092;2026-08-05;9;HIANYZIK
112601;D-239093;2026-08-05;9;HIANYZIK
112616;D-239094;2026-08-05;9;HIANYZIK
112633;D-239095;2026-08-05;9;HIANYZIK
112650;D-239096;2026-08-05;9;HIANYZIK
112661;D-239097;2026-08-05;9;HIANYZIK
112672;D-239098;2026-08-05;9;HIANYZIK
112684;D-239099;2026-08-05;9;HIANYZIK
112700;D-239105;2026-08-05;9;HIANYZIK
112706;D-239106;2026-08-05;9;HIANYZIK
112718;D-239108;2026-08-05;9;HIANYZIK
112728;D-239112;2026-08-05;9;HIANYZIK
112735;D-239113;2026-08-05;9;HIANYZIK
112749;D-239118;2026-08-05;9;HIANYZIK
112754;D-239119;2026-08-05;9;HIANYZIK
112759;D-239120;2026-08-05;9;HIANYZIK
112764;D-239121;2026-08-05;9;HIANYZIK
112769;D-239124;2026-08-05;9;HIANYZIK
112787;D-239131;2026-08-05;9;HIANYZIK
112793;D-239133;2026-08-05;9;HIANYZIK
112799;D-239156;2026-08-05;9;HIANYZIK
112807;D-239157;2026-08-05;9;HIANYZIK
112815;D-239160;2026-08-05;9;HIANYZIK
112823;D-239161;2026-08-05;9;HIANYZIK
112831;D-239162;2026-08-05;9;HIANYZIK
112861;D-239182;2026-08-05;9;HIANYZIK
112867;D-239183;2026-08-05;9;HIANYZIK
112881;D-239208;2026-08-05;9;HIANYZIK
112891;D-239227;2026-08-05;9;HIANYZIK
112898;D-239228;2026-08-05;9;HIANYZIK
112945;D-239887;2026-08-05;9;HIANYZIK
112951;D-239888;2026-08-05;9;HIANYZIK
112952;D-239889;2026-08-05;9;HIANYZIK
112958;D-239890;2026-08-05;9;HIANYZIK
113015;D-241529;2026-08-05;9;HIANYZIK
113039;D-239114;2026-08-05;9;HIANYZIK
113043;D-239115;2026-08-05;9;HIANYZIK
113053;D-239148;2026-08-05;9;HIANYZIK
113078;D-239213;2026-08-05;9;HIANYZIK
113098;D-238214;2026-08-05;9;HIANYZIK
114516;D-241734;2026-08-05;9;HIANYZIK
114737;D-242126;2026-08-05;9;HIANYZIK
114742;D-242127;2026-08-05;9;HIANYZIK
114764;D-242129;2026-08-05;9;HIANYZIK
114771;D-242131;2026-08-05;9;HIANYZIK
114781;D-242135;2026-08-05;9;HIANYZIK
114785;D-242130;2026-08-05;9;HIANYZIK
114798;D-242134;2026-08-05;9;HIANYZIK
114808;D-242125;2026-08-05;9;HIANYZIK
114886;D-241368;2026-08-05;9;HIANYZIK
115095;D-241380;2026-08-05;9;HIANYZIK
115342;D-241361;2026-08-05;9;HIANYZIK
115408;D-241323;2026-08-05;9;HIANYZIK
115418;D-241330;2026-08-05;9;HIANYZIK
115515;D-241320;2026-08-05;9;HIANYZIK
115552;D-241359;2026-08-05;9;HIANYZIK
115560;D-241322;2026-08-05;9;HIANYZIK
115928;D-241560;2026-08-05;9;HIANYZIK
115946;D-241553;2026-08-05;9;HIANYZIK
115999;D-241554;2026-08-05;9;HIANYZIK
116008;D-241555;2026-08-05;9;HIANYZIK
116211;D-242156;2026-08-05;9;HIANYZIK
116222;D-242157;2026-08-05;9;HIANYZIK
116718;D-242637;2026-08-05;9;HIANYZIK
116754;D-242601;2026-08-05;9;HIANYZIK
116811;D-241701;2026-08-05;9;HIANYZIK
116956;D-241627;2026-08-05;9;HIANYZIK
116968;D-242235;2026-08-05;9;HIANYZIK
118093;D-227077-1;2026-08-05;9;HIANYZIK
118184;D-241755;2026-08-05;9;HIANYZIK
118192;D-241756;2026-08-05;9;HIANYZIK
118200;D-241757;2026-08-05;9;HIANYZIK
118243;D-242775;2026-08-05;9;HIANYZIK
118253;D-239491;2026-08-05;9;HIANYZIK
118259;D-241934;2026-08-05;9;HIANYZIK
118361;D-242274;2026-08-05;9;HIANYZIK
119062;D-241956;2026-08-05;9;HIANYZIK
119070;D-241957;2026-08-05;9;HIANYZIK
119617;D-242793;2026-08-05;9;HIANYZIK
119698;D-243063;2026-08-05;9;HIANYZIK
119701;D-243064;2026-08-05;9;HIANYZIK
119704;D-243065;2026-08-05;9;HIANYZIK
119793;D-243057;2026-08-05;9;HIANYZIK
120149;D-243043;2026-08-05;9;HIANYZIK
120165;D-243019;2026-08-05;9;HIANYZIK
120170;D-243020;2026-08-05;9;HIANYZIK
120182;D-243022;2026-08-05;9;HIANYZIK
120188;D-243023;2026-08-05;9;HIANYZIK
120194;D-243024;2026-08-05;9;HIANYZIK
120200;D-243025;2026-08-05;9;HIANYZIK
120206;D-243026;2026-08-05;9;HIANYZIK
120218;D-243027;2026-08-05;9;HIANYZIK
120228;D-243028;2026-08-05;9;HIANYZIK
120246;D-243029;2026-08-05;9;HIANYZIK
120250;D-243030;2026-08-05;9;HIANYZIK
121943;D-244152;2026-08-05;9;HIANYZIK
121957;D-242698;2026-08-05;9;HIANYZIK
122943;D-244380;2026-08-05;9;HIANYZIK
123165;D-244350;2026-08-05;9;HIANYZIK
123181;D-244321;2026-08-05;9;HIANYZIK
123187;D-244322;2026-08-05;9;HIANYZIK
123193;D-244323;2026-08-05;9;HIANYZIK
123199;D-244324;2026-08-05;9;HIANYZIK
123205;D-244325;2026-08-05;9;HIANYZIK
123211;D-244326;2026-08-05;9;HIANYZIK
123217;D-244327;2026-08-05;9;HIANYZIK
123223;D-244328;2026-08-05;9;HIANYZIK
123945;D-244539;2026-08-05;9;HIANYZIK
124188;D-244497;2026-08-05;9;HIANYZIK
124776;D-244496;2026-08-05;9;HIANYZIK
124810;D-237226;2026-08-05;9;HIANYZIK
124857;D-244645;2026-08-05;9;HIANYZIK
124866;D-244646;2026-08-05;9;HIANYZIK
124875;D-244652;2026-08-05;9;HIANYZIK
125100;free005;2026-08-05;9;HIANYZIK
125107;D-244069;2026-08-05;9;HIANYZIK
125587;PD4422-23;2026-08-05;9;HIANYZIK
125616;D-236554;2026-08-05;9;HIANYZIK
125793;D-244672;2026-08-05;9;HIANYZIK
125797;D-244673;2026-08-05;9;HIANYZIK
125973;D-244813;2026-08-05;9;HIANYZIK
125984;D-244424;2026-08-05;9;HIANYZIK
126122;D-244897;2026-08-05;9;HIANYZIK
126821;D-234814;2026-08-05;9;HIANYZIK
127121;D-244915;2026-08-05;9;HIANYZIK
127128;D-244336;2026-08-05;9;HIANYZIK
127131;D-244337;2026-08-05;9;HIANYZIK
127134;D-244338;2026-08-05;9;HIANYZIK
127137;D-244339;2026-08-05;9;HIANYZIK
127714;D-243824;2026-08-05;9;HIANYZIK
127793;D-243818;2026-08-05;9;HIANYZIK
128246;D-244164;2026-08-05;9;HIANYZIK
128256;D-244216;2026-08-05;9;HIANYZIK
128264;D-244217;2026-08-05;9;HIANYZIK
128493;D-242114;2026-08-05;9;HIANYZIK
128646;D-243012;2026-08-05;9;HIANYZIK
128664;D-235700;2026-08-05;9;HIANYZIK
128755;D-238406;2026-08-05;9;HIANYZIK
130032;D-242306;2026-08-05;9;HIANYZIK
132426;D- 245752;2026-08-05;9;HIANYZIK
132429;D- 245753;2026-08-05;9;HIANYZIK
132432;D- 245754;2026-08-05;9;HIANYZIK
132437;D- 245755;2026-08-05;9;HIANYZIK
132442;D- 245756;2026-08-05;9;HIANYZIK
32965;D-222323;2026-08-13;1;HIANYZIK
33478;D-222311;2026-08-13;1;HIANYZIK
34200;D-227386;2026-08-13;1;HIANYZIK
34302;D-222276;2026-08-13;1;HIANYZIK
34304;D-222310;2026-08-13;1;HIANYZIK
35208;D-216387;2026-08-13;1;HIANYZIK
35948;D-205439;2026-08-13;1;HIANYZIK
36471;D-202723;2026-08-13;1;HIANYZIK
47725;D-227586;2026-08-13;1;HIANYZIK
50487;D-216734;2026-08-13;1;HIANYZIK
51190;D-227401;2026-08-13;1;HIANYZIK
62359;D-227468;2026-08-13;1;HIANYZIK
63191;D-230696;2026-08-13;1;HIANYZIK
69851;D-231448;2026-08-13;1;HIANYZIK
69900;D-231431;2026-08-13;1;HIANYZIK
70054;D-231435;2026-08-13;1;HIANYZIK
70131;D-231682;2026-08-13;1;HIANYZIK
83706;D-231639;2026-08-13;1;HIANYZIK
83722;D-231663;2026-08-13;1;HIANYZIK
89956;D-231239;2026-08-13;1;HIANYZIK
93176;D-223944;2026-08-13;1;HIANYZIK
109706;D-237598;2026-08-13;1;HIANYZIK
109712;D-237599;2026-08-13;1;HIANYZIK
109768;D-238141;2026-08-13;1;HIANYZIK
116959;D-242259;2026-08-13;1;HIANYZIK
116962;D-242258;2026-08-13;1;HIANYZIK
116980;D-242255;2026-08-13;1;HIANYZIK
116983;D-242251;2026-08-13;1;HIANYZIK
116986;D-242253;2026-08-13;1;HIANYZIK
117000;D-242250;2026-08-13;1;HIANYZIK
117003;D-242252;2026-08-13;1;HIANYZIK
132487;D-245871;2026-08-13;1;HIANYZIK
